level_0,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
94934,34934,7.1677675,0.5798118,0.4164365,5.590387,0.47709945,45.630672,178.04214,0.99451303,3.20857,1.5816226,11.885141,8.0
82805,22805,10.88448,1.1811104,0.7280617,9.73599,0.20038995,9.809344,51.5858,1.0010434,3.116246,1.2424535,12.401229,6.0
38407,38407,12.219006,0.9299661,0.08306795,11.319957,0.33767995,56.374443,50.614655,0.9966883,3.6708288,1.6504183,13.624805,3.0
24245,24245,10.261113,1.3933773,0.87163293,2.4905593,0.34574798,27.795164,228.15291,0.99363405,3.4064069,0.89105684,10.169869,4.0
7326,7326,8.859598,0.76471615,0.46790174,8.758322,0.15195204,23.233213,189.99635,0.9996335,3.276638,0.9003255,10.996036,7.0
72810,12810,9.679568,0.35540283,0.022502024,11.880866,0.07508276,16.221712,70.04072,1.0023165,3.2112854,1.4813368,12.942894,5.0
48828,48828,10.008043,0.60625863,0.16353002,11.796482,0.28102857,48.570942,69.0656,0.99632704,3.6308393,1.4279275,12.010102,3.0
89744,29744,8.473239,0.36158124,0.12288742,11.315648,0.3360834,63.374695,167.55855,0.9957475,2.9861093,1.266182,11.206913,7.0
20974,20974,15.163482,0.49269018,0.84896445,8.650828,0.5632975,70.272,188.438,0.991918,3.9349864,0.96341944,11.805375,5.0
141137,21137,5.516932,0.15194072,0.7352978,7.823892,0.5373957,27.314278,265.87717,0.9933724,3.5253959,0.55327976,8.878917,3.0
112315,52315,10.130316,0.82526064,0.1197741,10.776486,0.21302548,30.38899,99.210396,0.99739534,3.3560941,1.3439267,12.618155,8.0
146155,26155,12.380108,1.4241527,0.3875822,4.637715,0.09964457,45.44388,231.57289,0.99997485,2.858438,0.93116206,12.972727,6.0
21669,21669,10.400692,1.2118988,0.37772977,7.0600414,0.3138321,24.64809,87.27752,0.9984119,3.4845395,1.3416915,13.177753,3.0
126263,6263,12.638663,1.1554034,0.6179161,12.580396,0.14004675,10.306754,16.591173,1.0017505,3.4274502,1.6775153,12.616386,3.0
44322,44322,8.047886,0.61777365,0.29931825,3.8629012,0.3651198,24.226177,126.64695,0.9977922,3.60048,1.3893536,11.144341,5.0
172581,52581,7.3193636,0.5141931,0.20303802,7.3432217,0.3832614,40.84352,80.542465,0.99772996,3.5249424,1.371731,11.914538,5.0
146447,26447,10.0986805,1.4294486,0.18001501,4.5244446,0.2092039,17.662361,184.62575,1.0001949,3.049652,1.8619242,13.727622,8.0
157146,37146,6.456241,0.4198993,0.4443045,9.7057705,0.19928148,22.833597,222.31848,0.99855846,3.1965752,1.1661632,9.650004,3.0
119698,59698,11.900547,1.3094761,0.3597874,5.5312705,0.23250784,14.769945,136.32599,0.99960506,3.4577007,1.4622515,13.535686,5.0
41741,41741,9.392984,0.55076545,0.19086505,8.6246395,0.23736216,39.324028,234.43484,0.9975664,3.2227485,1.2204158,12.215443,5.0
98126,38126,11.881793,0.7818004,0.74516946,4.9044337,0.30523834,58.541985,238.1376,0.992874,3.1738214,0.637255,10.237128,4.0
7146,7146,9.268994,1.2184078,0.5233336,5.4683447,0.25739104,31.749187,146.59926,0.999025,3.1911142,1.3749442,12.317912,4.0
38251,38251,9.593065,0.27580482,0.21526389,12.168664,0.3541714,63.36671,167.38144,0.99493223,3.1622221,0.96311015,10.435135,6.0
23915,23915,10.380013,0.21842061,0.43754676,12.58745,0.39685595,60.834972,197.96667,0.9939571,3.3937216,0.9050936,10.464593,8.0
130049,10049,9.733812,0.7803823,0.18416154,7.024842,0.25741395,51.233765,107.84372,0.9960369,3.2810397,1.215774,11.889629,7.0
75566,15566,11.185285,1.1761427,0.7570351,7.1599684,0.20860936,41.04953,206.47806,0.99502623,3.4270682,0.86889976,10.022042,3.0
11863,11863,13.037822,0.37501585,0.27669764,10.351886,0.10686789,30.060617,162.85199,0.99968326,3.0845819,1.0488625,12.276536,5.0
68221,8221,7.7891912,0.19760793,0.42764652,11.9003105,0.427201,61.285545,228.35548,0.9965836,3.1919188,0.80398667,11.150404,8.0
88369,28369,8.423911,0.86482465,0.12808482,10.131551,0.31109294,42.619293,90.869064,0.99626625,3.434481,1.7077454,12.540028,3.0
136809,16809,7.3146563,0.6758838,0.6374856,9.0172415,0.210313,10.65018,122.00046,1.0002018,3.432495,1.0758259,10.18361,3.0
117960,57960,8.903235,0.7568793,0.44159332,6.0359507,0.37349615,37.741997,187.23499,0.9979141,3.2676783,1.4433111,12.069908,4.0
95939,35939,12.333235,0.70186883,0.9810049,1.0450652,0.4929421,55.47889,280.91943,0.9911789,3.5349314,0.4284439,9.690155,4.0
21149,21149,7.9614215,0.5732285,0.4344279,6.0182614,0.27125272,41.33685,226.25212,0.99787253,3.1257267,1.2879246,10.516899,4.0
114033,54033,10.535745,1.3059657,0.7595756,8.524188,0.2348753,19.41329,112.32917,1.0000297,3.2007413,0.8741431,11.838009,3.0
53136,53136,12.292312,1.0332673,0.1561384,11.116368,0.44690177,58.722042,60.857708,0.99186784,3.7748399,1.3268627,12.223444,3.0
63580,3580,11.703241,0.64062214,0.5945105,11.234461,0.21141447,48.743004,217.06253,0.99769896,3.1907644,0.6041868,10.912533,8.0
109037,49037,12.562316,0.42273057,0.1584316,11.880973,0.3877688,63.41105,31.594389,0.9967803,3.7787178,1.6653352,13.403067,6.0
71000,11000,11.170526,0.84216917,0.84409946,8.451051,0.1104024,35.912262,235.79836,0.9993405,3.2649834,0.5181261,9.890139,6.0
172758,52758,9.527336,0.60996413,0.4874535,9.7843685,0.4566952,54.711193,204.58945,0.99158,3.615492,0.9297082,10.568523,3.0
142324,22324,7.373868,0.7987161,0.66080695,8.896807,0.3544666,24.770208,210.82819,0.99591345,3.5771909,0.9530883,10.341082,3.0
116026,56026,9.890562,0.64335304,0.3857291,12.530461,0.30918,44.438812,112.91233,0.9994076,3.0095465,0.84426486,11.576452,7.0
152529,32529,10.386281,0.49258974,0.92630315,4.1732264,0.5354507,40.56511,222.29768,0.9921172,3.7664862,0.9967127,9.624355,3.0
979,979,10.602349,1.567412,0.7118348,13.064243,0.47013986,49.128815,93.31813,0.9923789,3.576801,1.9017719,11.944287,3.0
95936,35936,12.08084,1.423096,0.58926874,5.962493,0.10947236,22.080616,219.08258,1.0012184,2.8733988,1.0126255,12.60413,4.0
49619,49619,12.317255,0.259645,0.5466457,12.794787,0.10398442,32.194805,229.6794,1.001073,3.023883,0.82060075,10.763752,5.0
142058,22058,9.694161,1.0574845,0.07200091,13.862645,0.33318257,47.330486,33.083954,0.99370074,3.7897027,1.7540649,13.443623,3.0
1388,1388,12.389181,1.1740173,0.34421593,13.106879,0.59086967,61.973557,30.398443,0.9910547,3.9530337,1.8276807,13.837883,5.0
123959,3959,9.5685425,0.4496005,0.37523907,5.695176,0.53061044,58.546425,88.8461,0.9956768,3.6274724,1.5212064,13.303939,5.0
11177,11177,10.714942,1.5560956,0.96584785,8.73719,0.5541709,21.524878,115.93725,0.99324083,3.6631212,1.8680487,12.012867,3.0
105319,45319,8.9108,0.745249,0.6564139,6.0931263,0.38693288,47.691647,200.59573,0.9924551,3.102675,1.0867372,10.883967,4.0
8424,8424,11.9519205,1.4590235,0.81221575,5.8505435,0.29773977,20.68722,157.27003,0.99805236,3.2625873,1.4495873,12.595906,4.0
27353,27353,7.4982214,0.8725914,0.6494618,3.3699837,0.45582557,27.06928,137.62552,0.9946334,3.3952405,1.2700828,11.034855,4.0
45205,45205,8.355058,0.51729625,0.2910341,8.169456,0.32290155,47.508167,119.45543,0.9956622,3.255251,1.0433191,10.87062,7.0
136159,16159,10.545173,1.1578969,0.5630654,5.670732,0.1713896,38.855316,217.8256,0.9989632,2.9938798,0.83262396,11.366767,7.0
175606,55606,13.170132,1.4028805,0.45075238,12.32972,0.25142476,14.680266,28.306412,0.99885285,3.6738591,1.6094592,14.001067,3.0
113247,53247,8.496447,0.5902255,0.69007236,5.3222413,0.44190374,30.087229,154.59987,0.9938741,3.1975906,1.2428242,10.858907,5.0
10887,10887,9.173961,1.4748313,0.690569,2.9892,0.08108674,26.152456,193.7469,0.9961274,3.08886,1.0375262,9.979152,4.0
150724,30724,6.3091197,0.91557646,0.6304314,6.979029,0.18165442,14.172219,184.47493,0.9998725,3.2962625,1.0164398,9.84222,3.0
156440,36440,6.2261705,0.31597644,0.32803103,9.576004,0.20724568,17.812056,220.56451,0.9994387,3.1860719,0.8671797,9.644871,6.0
36586,36586,9.4552965,1.2075357,0.6787285,6.6126847,0.43197915,19.412573,100.12599,0.996605,3.485253,1.5162665,12.88611,3.0
28746,28746,9.604828,0.8456148,0.50511056,8.471246,0.39526418,59.64094,199.31975,0.99210745,3.041565,1.1165655,11.076666,7.0
55142,55142,8.460021,0.79061395,0.264578,8.412244,0.19057052,19.51696,144.15993,0.9991315,3.2360878,1.2482238,11.823043,5.0
29842,29842,12.983617,1.2543534,0.8123655,13.602154,0.3556576,42.399387,81.5948,0.9964516,3.2594,1.2611244,11.574911,3.0
107141,47141,9.641717,0.4124402,0.1500779,13.226843,0.24925062,38.388126,79.76403,1.0000992,3.4822667,1.5968382,12.719409,5.0
109101,49101,10.616878,1.1413723,0.72825885,2.9162593,0.2560953,45.895485,214.84128,0.9949084,2.9061346,0.6602429,11.323237,7.0
15068,15068,9.309645,1.1865503,0.7200538,4.3634424,0.34180498,13.30682,156.7889,1.000488,3.5067217,1.7034034,12.178295,5.0
164425,44425,14.858586,1.0341618,0.70902044,9.116513,0.116740175,69.21876,272.3695,0.99399793,2.806079,0.3948888,10.341689,6.0
57863,57863,7.895202,1.3269664,0.632697,6.3453317,0.29344815,17.18902,120.70689,0.99707896,3.4927776,1.3494669,11.77716,3.0
83486,23486,8.85639,0.5511257,0.42008364,5.660589,0.4851962,59.69027,139.57788,0.9930903,3.6248245,1.1263605,11.390756,4.0
48726,48726,10.022509,1.0041287,0.35092172,9.807692,0.4455153,39.921688,55.169525,0.99506885,3.3863642,1.2471685,12.557194,3.0
114969,54969,10.715951,0.47377527,0.34253207,10.349425,0.15274452,36.42959,188.77017,0.99821347,3.0627794,0.9348059,11.442651,6.0
42769,42769,8.535364,0.3690531,0.42326665,9.191745,0.33164287,46.32767,159.7254,0.9947757,3.2256827,0.99875134,10.352976,6.0
46798,46798,8.072847,0.31500575,0.33055967,9.650045,0.3773634,42.475426,114.66401,0.9968894,3.40854,1.0151083,10.295124,3.0
162696,42696,10.69437,0.35091338,0.6599376,7.8230896,0.41806424,65.73549,246.67432,0.9932944,2.9909115,0.75073653,10.634435,6.0
6350,6350,6.481484,1.2894999,0.53720003,3.6806054,0.28157598,12.240178,150.42897,0.99856377,3.128317,1.458122,10.769256,4.0
42192,42192,9.381029,0.31316522,0.3914793,6.1289682,0.5324563,59.54434,99.788475,0.9956038,3.85338,1.4039999,11.624615,5.0
114427,54427,8.295919,0.90939826,0.10033473,11.436868,0.52285224,64.01579,56.56287,0.9922061,3.7665865,1.9000255,13.329845,3.0
141131,21131,10.19436,1.0773906,0.24148697,6.457214,0.15957412,19.994781,78.56379,1.000374,3.2158766,1.4910524,12.739597,3.0
162354,42354,13.161324,0.78961086,0.3351408,9.825156,0.5356989,62.962616,83.20721,0.99241865,3.8767319,1.1001804,12.963712,5.0
91692,31692,10.869291,0.95863676,0.9375315,3.1644874,0.28883523,22.097286,225.17786,0.9958712,3.7671626,0.5120343,9.404303,3.0
109494,49494,7.5373087,0.8032265,0.20781335,9.703974,0.40627915,44.659927,80.396355,0.99458647,3.442357,1.5973189,12.122839,7.0
119729,59729,10.599782,0.7509037,0.92282236,1.7768897,0.46859556,40.875423,252.92177,0.992031,3.501521,0.59365946,9.547655,4.0
143147,23147,8.133145,1.1141785,0.93703413,4.0038486,0.2644252,20.883596,234.10185,0.99685323,3.3739626,0.9445519,9.420659,3.0
55904,55904,9.427222,0.82835734,0.6215606,8.017789,0.23972577,18.574955,112.02044,0.99942935,3.3050387,0.94661087,11.679565,3.0
170111,50111,10.483947,1.3926445,0.18991032,3.3446276,0.15504184,24.152927,205.8484,1.0012779,3.0782151,1.7169224,13.924367,8.0
139625,19625,8.081295,0.5843485,0.18436302,9.778027,0.41190585,57.546276,107.676125,0.9947237,3.6155882,1.5257729,11.832298,6.0
103965,43965,12.373306,1.230505,0.9828451,8.435195,0.21802118,10.638037,222.60385,1.002029,3.3086205,0.52097774,10.75968,4.0
70783,10783,8.103621,0.8476253,0.13099433,7.3559937,0.38870764,45.83131,120.66117,0.99686444,3.4860082,1.7707088,13.259344,8.0
57348,57348,9.77167,1.0267924,0.7710454,13.842855,0.5486374,49.276947,93.9991,0.9943193,3.632447,1.7942905,11.291744,3.0
80035,20035,10.558511,1.1208626,0.57977164,6.245964,0.2435837,26.68937,137.77164,0.99878484,3.1373124,0.88786864,12.264931,7.0
106509,46509,13.956207,1.0849391,0.7898499,12.425685,0.29753664,42.29119,78.76335,0.9979152,3.55289,1.3578612,12.192783,5.0
76216,16216,14.455505,1.1838814,0.9972635,1.2062054,0.42507312,36.469124,280.31653,0.9919607,3.9288788,0.4343577,8.995202,4.0
107376,47376,13.125683,1.1785188,0.41154218,11.316033,0.30067378,49.552803,64.46048,0.99475557,3.476909,1.5080986,12.871438,3.0
71190,11190,15.124539,1.446261,0.9677138,12.666526,0.42842686,18.098293,40.18326,0.9986906,3.7206721,1.4750717,13.460173,3.0
30166,30166,8.488008,1.1160718,0.49373886,5.2280164,0.33764732,28.698147,137.9879,0.9950136,3.5148675,1.1625473,10.806316,7.0
10023,10023,8.784008,0.6538986,0.18303512,7.97246,0.3950001,47.45551,68.05595,0.99694103,3.5777204,1.5992694,12.701458,3.0
127541,7541,11.2180395,1.2718146,0.7171963,10.859224,0.16155876,9.391398,67.4135,1.0009987,3.330471,1.344053,12.2525625,3.0
32246,32246,10.572351,0.8794727,0.42502922,9.236989,0.24751192,29.714493,117.71386,0.9988786,3.0581324,1.1740124,12.229296,3.0
1526,1526,13.490188,1.1819768,0.43735063,8.434938,0.29928082,56.173336,132.36063,0.9929653,3.4267516,0.84891826,12.428766,7.0
178956,58956,9.652258,0.44954863,0.9071812,3.1312912,0.50558597,33.42711,230.3854,0.99419796,3.5911376,0.6242405,9.875911,3.0
22411,22411,13.699381,0.7128422,0.13574532,10.39181,0.1304488,40.802784,48.03143,0.9988735,3.5334768,1.3535696,13.206663,3.0
158424,38424,13.130811,1.4817625,0.6650367,13.471807,0.046921786,3.026698,9.831076,1.0028056,3.4088862,1.7906251,12.592389,3.0
173231,53231,13.214841,0.55664814,0.7497824,7.0789824,0.48246655,59.52712,192.35184,0.9927548,3.4155354,0.5355561,10.804333,3.0
73857,13857,14.41129,0.8531501,0.82411784,5.2330027,0.40938652,64.31159,213.10156,0.9930882,3.4141796,0.6849265,11.68975,6.0
84732,24732,9.103706,0.6922845,0.8815605,2.4531012,0.49320343,36.381187,238.33978,0.99203753,3.319902,0.81970525,10.064848,4.0
74463,14463,9.0418,0.8029119,0.6237212,11.118925,0.37839475,36.47669,101.945854,0.99491954,3.2665157,1.4849735,10.68465,3.0
132812,12812,10.969868,1.12164,0.28999138,9.614716,0.1324783,51.8356,80.08122,0.9969537,3.0784197,1.545389,11.297186,4.0
6212,6212,10.718467,0.5169615,0.49490714,10.726421,0.5592994,62.08011,91.17648,0.99203306,3.8413656,1.4836692,12.0190935,5.0
107540,47540,6.350574,0.29085305,0.07130552,10.982181,0.2701351,38.043358,209.93704,0.9991318,3.0859451,1.3483164,11.54627,8.0
92016,32016,8.470681,0.50832105,0.26786044,10.243015,0.28311944,55.153965,227.25754,0.99779415,2.9856954,1.2861419,11.488746,7.0
13961,13961,9.123388,1.449273,0.8810666,3.2706876,0.36306795,10.021352,118.05053,0.99982303,3.6351254,1.0444148,10.747957,4.0
177361,57361,8.575281,0.59996307,0.34810063,9.400611,0.3775887,43.313953,137.89984,0.9951748,3.316064,1.1156763,10.749717,3.0
125951,5951,11.313382,1.322445,0.22720265,5.62807,0.20416348,46.388195,148.66252,0.99924636,3.1214402,1.3255568,13.40431,8.0
1698,1698,9.809836,0.5219588,0.9628876,3.4835057,0.5952008,37.075615,182.61415,0.9920932,3.725745,1.2988247,10.52273,5.0
91407,31407,8.537093,0.34233102,0.28598425,7.9444213,0.4564069,57.70237,83.23385,0.9960788,3.7296376,1.4980454,11.615624,5.0
122872,2872,11.751695,1.4329047,0.5115733,9.283726,0.14919725,7.0660224,27.693497,1.0010915,3.521391,1.603754,13.405033,3.0
42364,42364,10.458884,0.985569,0.5571292,7.1843004,0.28373104,32.720898,108.669914,0.9975347,3.3646905,0.8912135,11.873677,3.0
75379,15379,8.556992,0.62708366,0.60678834,10.554216,0.28114572,32.168095,152.11137,0.9995114,3.3344417,0.9941188,10.912953,3.0
169671,49671,8.2360735,0.9873467,0.6276899,9.00919,0.1837586,10.242363,108.05427,1.0007275,3.3544047,1.0910858,11.566937,3.0
141854,21854,12.1101465,1.2493302,0.85684615,10.580479,0.22269191,6.3534455,87.11575,1.0015756,3.538768,1.235507,13.257114,3.0
145911,25911,9.223609,0.89705056,0.8923517,7.618024,0.37685305,21.73116,217.55919,0.99621904,3.3968885,0.9883188,10.4681635,3.0
118224,58224,8.621881,0.6432675,0.36839673,7.824361,0.34578547,48.66152,138.9655,0.9948372,3.3553364,1.2402179,10.732177,7.0
160496,40496,11.428702,1.4075812,0.49680936,10.383021,0.07488437,4.504075,25.837112,1.00227,3.4454029,1.451127,12.944325,3.0
65210,5210,12.2567835,0.5033452,0.8613405,3.8622093,0.5268848,61.86389,231.3888,0.99132115,3.6884375,0.74189913,10.163224,4.0
87349,27349,9.123381,0.44387075,0.15710336,11.551897,0.20091039,39.23864,177.1592,0.99898034,3.0722055,1.2354497,11.675976,7.0
171469,51469,10.281564,0.80199474,0.635963,5.3506117,0.39101064,44.723614,173.12715,0.9932991,3.2902634,0.92886895,10.571017,3.0
141827,21827,9.116947,1.378671,0.7478506,8.024531,0.07495168,5.7794714,54.579464,1.002227,3.282708,1.2135637,10.890492,3.0
105083,45083,9.400867,0.64470863,0.22423233,8.686306,0.37101373,45.555958,78.57178,0.99835443,3.3747075,1.1588173,12.647625,7.0
16170,16170,9.8466835,0.7638343,0.7799005,2.881312,0.46856815,39.63792,195.01598,0.99256706,3.590974,0.74595493,9.286885,4.0
55731,55731,8.441739,1.2583617,0.706291,3.7544127,0.3167383,14.042287,105.16268,0.99881303,3.4742873,1.2807397,11.933611,3.0
112992,52992,11.207937,0.44820267,0.9313486,2.8614347,0.5126931,45.048656,239.175,0.99151826,3.8787086,0.67517203,8.97751,4.0
51855,51855,10.697181,0.297794,0.6386966,12.635302,0.31991854,58.939896,213.82518,0.9967745,2.9498236,0.6465447,9.985174,6.0
115172,55172,12.740237,1.3347682,0.82080686,5.210572,0.2826095,15.42338,168.85121,0.99836123,3.55739,1.1351349,12.570673,5.0
115466,55466,15.634157,1.519702,0.9965269,2.2570472,0.16825518,19.895195,265.03186,1.0006077,3.5381851,0.3517403,12.321743,4.0
45972,45972,8.419155,0.83401704,0.8672456,11.588044,0.35015625,54.0817,249.38467,0.99618423,2.8089979,0.83316046,8.913608,4.0
92963,32963,8.802893,0.30675337,0.1689507,13.998086,0.44845283,65.58014,106.74401,0.9956332,3.2742357,1.294411,11.559129,7.0
10341,10341,9.670896,0.89355177,0.4758758,8.887973,0.1844327,23.949331,167.41281,0.99980915,2.9475312,1.0745147,11.372488,4.0
18595,18595,11.492545,0.934253,0.47105467,9.977738,0.25140607,43.212982,173.59143,0.99507195,3.1981287,1.1490244,11.784995,7.0
168630,48630,11.049919,0.5360109,0.4588324,8.717381,0.51828104,59.968803,116.75047,0.9934255,3.7918527,1.3680439,12.45565,5.0
111766,51766,9.824443,0.5877184,0.12797298,12.340941,0.33262008,49.52074,76.877975,0.99702555,3.5660956,1.6034272,13.104076,8.0
138986,18986,12.274858,1.3636997,0.42937285,4.8454313,0.097445615,28.481436,253.46017,1.0020857,2.8957202,1.1615622,13.325654,8.0
159562,39562,12.470422,1.4227145,0.7110694,5.6668515,0.19408943,4.7656174,142.32545,1.0024002,3.324037,1.5878959,14.010224,5.0
97565,37565,11.794092,0.59898496,0.6517325,7.0111146,0.2615979,38.42829,122.03152,0.99618083,3.2190168,0.7822678,11.229585,6.0
168859,48859,8.895508,0.7703918,0.14976546,6.159393,0.26755986,35.61938,162.88857,0.9997116,3.2049246,1.4520221,12.970691,8.0
166392,46392,9.245221,0.83986497,0.82745534,5.701052,0.34203666,25.80301,192.49077,0.99605393,3.3983357,0.8739291,10.112646,3.0
148903,28903,7.5627575,0.8381153,0.19917575,11.644507,0.40264854,48.12331,100.0327,0.993924,3.492357,1.6174407,11.864663,3.0
128864,8864,9.864416,1.4164433,0.6572326,6.635092,0.1601506,4.8256483,72.19597,1.0017827,3.4021313,1.4345762,13.114247,3.0
159093,39093,10.696327,1.3674618,0.70352435,9.726478,0.10474299,4.349909,61.826992,1.0022157,3.4409182,1.2542413,12.498075,3.0
119278,59278,10.978539,1.0554748,0.60359246,9.343069,0.15650086,27.542372,143.44963,1.0004456,2.996199,0.93332547,11.080506,4.0
110038,50038,7.8201036,0.58382106,0.8527781,6.650494,0.5011261,22.089249,126.920296,0.99777454,3.6078384,1.1934347,10.622785,5.0
108809,48809,7.7091713,0.91488576,0.15556712,6.96683,0.25926435,23.461199,204.28557,0.9975195,3.0942802,1.5172397,12.085897,5.0
71478,11478,10.833421,1.4273825,0.93512106,5.248338,0.15593491,8.513693,185.38359,1.0015639,3.5012727,0.66895866,11.259918,3.0
44761,44761,12.220203,0.44304496,0.33115748,11.7220545,0.29044434,58.27253,128.63675,0.9950585,3.0910842,0.65322345,10.408529,6.0
123787,3787,10.518234,0.8692797,0.5656403,5.4137683,0.39569604,45.155067,156.4638,0.99342114,3.2016163,1.1138911,11.837194,5.0
53008,53008,10.253903,1.1846188,0.16546197,5.3999867,0.07789816,8.281051,191.44739,1.0017972,3.2254899,1.2737511,13.130291,5.0
117614,57614,10.182708,1.1748613,0.57598627,8.268333,0.10648118,11.502936,58.900692,1.0010272,3.3233306,1.1569736,11.436795,3.0
84115,24115,11.716448,1.034887,0.7729401,10.207312,0.187381,10.903413,71.13394,1.0007446,3.232611,0.84173787,11.850957,3.0
22691,22691,11.082123,0.99832815,0.5368518,5.1862326,0.2676816,47.809643,154.52374,0.9945375,3.2599103,0.67224604,10.533875,7.0
134194,14194,10.941233,0.36953923,0.7042864,3.9537425,0.5455207,55.018806,195.1317,0.99486655,3.786502,1.0239837,12.251921,5.0
86327,26327,11.784674,1.096074,0.81429285,10.109267,0.2119389,16.047686,103.50417,1.001161,3.350703,0.7758329,12.043452,3.0
75951,15951,10.466907,0.38959008,0.6758521,5.1232486,0.39801264,44.609478,179.28822,0.99329704,3.5303428,0.7661295,9.715219,5.0
105683,45683,9.982386,0.29612032,0.6275168,12.893734,0.3168067,58.79412,231.92773,0.99650854,2.9061205,0.63698643,9.695023,6.0
147044,27044,11.135601,1.329429,0.66545653,4.758885,0.16929264,38.269146,187.96477,0.9964302,2.932984,0.9407415,11.359738,4.0
95763,35763,6.1316776,0.43585274,0.13580962,9.037095,0.28503197,27.494036,223.2441,0.9995907,3.0954418,1.4857186,11.8719425,8.0
128462,8462,10.542278,1.3569803,0.25157717,6.409156,0.1121863,11.316075,95.06749,1.0015881,3.1012266,1.7227563,13.158138,3.0
132751,12751,8.797557,0.92010486,0.83614886,3.3225389,0.4159147,23.280666,196.57542,0.9963845,3.6930304,0.9581254,10.723922,3.0
59314,59314,8.769339,0.8340579,0.41427854,6.7264857,0.23579505,19.073425,150.62988,0.9980344,3.2128973,1.0356162,10.495612,4.0
13692,13692,9.689738,0.5902073,0.16722706,7.59073,0.098642215,17.067894,122.07911,1.0010604,3.2901375,0.9852166,11.9932995,5.0
117539,57539,8.914376,1.2880224,0.78105646,4.8379626,0.20981878,16.427399,143.8421,0.99952734,3.2043545,1.0190893,11.3890915,3.0
78966,18966,12.636982,1.4919887,0.84334904,10.287097,0.0316791,4.5271654,97.895874,1.0033016,2.9458215,0.8342393,11.001717,4.0
61197,1197,8.548381,0.3648424,0.26450798,7.3632255,0.5230144,64.371796,84.896164,0.9951763,3.81871,1.5785501,12.407688,5.0
177521,57521,13.490243,1.5305443,0.8136693,12.877858,0.04150691,1.4877732,8.900711,1.0033718,3.4689815,1.6668866,13.333921,3.0
23607,23607,13.206236,0.7231668,0.8037483,13.537476,0.56237245,64.617134,128.07594,0.9922303,3.826116,1.6492977,12.355845,8.0
72228,12228,10.66549,0.37081012,0.3675497,9.800576,0.3530861,45.602646,76.05169,0.9982919,3.489802,1.3726238,12.586473,5.0
98090,38090,10.893626,0.8605598,0.925614,4.8280244,0.25534558,21.088007,226.66179,0.99915904,3.5078902,0.5073906,9.551704,4.0
31647,31647,10.930814,0.5465046,0.73442733,11.555722,0.13969158,35.08174,192.32,0.9995925,3.056413,0.7535116,10.150808,6.0
10443,10443,9.935964,0.36277336,0.3593484,11.821469,0.29733443,51.767704,152.04529,0.9955817,3.056997,0.7902309,10.200322,6.0
41113,41113,8.69459,1.2935429,0.6787446,8.390005,0.196096,22.683905,169.73106,0.9990789,3.206961,0.91125375,10.872054,7.0
51032,51032,8.662482,0.60435647,0.5765581,7.8534155,0.3118191,31.423086,149.1256,0.99672353,3.291714,1.1007755,11.411654,6.0
143139,23139,10.655766,0.7307979,0.2172298,8.093905,0.33314502,53.451145,110.3408,0.99502635,3.4187403,1.0883855,11.900232,7.0
104277,44277,9.069864,0.6946269,0.40099782,8.092289,0.21173598,25.465965,213.20901,1.0009948,3.1206725,0.95220417,12.179885,8.0
83486,23486,8.85639,0.5511257,0.42008364,5.660589,0.4851962,59.69027,139.57788,0.9930903,3.6248245,1.1263605,11.390756,4.0
451,451,11.182404,0.6508571,0.8013733,6.7114706,0.57066405,43.029053,101.91786,0.9938111,3.7517183,1.505775,12.179475,5.0
178053,58053,13.888469,0.9531701,0.118386656,13.526933,0.33519697,62.658463,39.962193,0.99300754,3.836359,1.6356467,13.551135,5.0
62913,2913,7.6432595,0.31328052,0.4913775,12.028647,0.43906528,53.29913,208.84349,0.9945867,3.2508287,1.1437128,11.151463,8.0
15409,15409,8.301159,0.7896528,0.7255838,5.337038,0.50378907,40.026546,150.15309,0.9930936,3.2952213,1.534255,11.398838,5.0
119739,59739,10.838702,1.3203838,0.61367154,7.432718,0.08179183,11.142071,113.018166,1.0018991,3.1789932,0.904371,11.73168,3.0
4659,4659,10.265469,1.3653762,0.10565407,10.602526,0.055130757,5.3449903,182.73944,1.002728,3.0461853,1.6418737,13.434809,5.0
94685,34685,10.704693,0.25434837,0.89292175,2.2082016,0.5868816,62.567173,214.6979,0.99153095,3.9312253,0.9522177,9.811359,5.0
9408,9408,7.238496,1.1570786,0.95132285,1.544114,0.5656381,8.188724,121.55015,0.9961012,3.6103342,1.1872491,10.635948,4.0
9191,9191,10.448459,1.1905068,0.6830532,8.933424,0.25821042,16.368216,201.70312,0.99987584,3.0799751,1.1050509,11.931348,8.0
157754,37754,10.551123,1.4944959,0.6771498,9.298112,0.20099716,8.880824,49.587616,0.9999439,3.5731256,1.5658444,12.822536,3.0
89259,29259,12.353956,0.8360299,0.19282973,11.3561,0.29638484,45.57278,25.902369,0.99723554,3.6979437,1.6475606,13.438583,3.0
10457,10457,11.638427,0.62504816,0.72191983,4.7027087,0.41777065,55.856327,175.72826,0.9950887,3.8093507,0.8954818,11.782762,6.0
71825,11825,10.742343,1.0068433,0.92535454,10.151845,0.11131432,11.509186,204.3254,1.0012312,3.1284497,0.6717205,10.459089,4.0
114354,54354,8.63656,0.87276053,0.7888014,2.9292588,0.37010455,42.15486,254.9429,0.992419,2.9505718,0.9897813,10.717954,4.0
